Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),Environment:Site Outdoor Air Humidity Ratio [kgWater/kgDryAir](Hourly),Environment:Site Outdoor Air Relative Humidity [%](Hourly),Environment:Site Outdoor Air Barometric Pressure [Pa](Hourly),0LT8GR_E9ESEGH5UY_G9E9:Zone Total Internal Total Heating Energy [J](Hourly),0E_HBKIQ5DMQLIJ$2V3J_M:Zone Total Internal Total Heating Energy [J](Hourly),17JZCMFRF5TOFTUTIDA0D3:Zone Total Internal Total Heating Energy [J](Hourly),2RSCZLOBZ4FAK$_WE8VCKM:Zone Total Internal Total Heating Energy [J](Hourly),2DQFGGKBB1FOC1CQZDIDLX:Zone Total Internal Total Heating Energy [J](Hourly),3$F2P7VYLB7EOX67SA_ZKE:Zone Total Internal Total Heating Energy [J](Hourly),347JFE2YX7IHCEIALMUPEH:Zone Total Internal Total Heating Energy [J](Hourly),Solar Enclosure 1:Zone Windows Total Heat Gain Rate [W](Hourly),Solar Enclosure 1:Zone Windows Total Transmitted Solar Radiation Energy [J](Hourly),Solar Enclosure 1:Zone Windows Total Heat Gain Energy [J](Hourly),0E_HBKIQ5DMQLIJ$2V3J_M:Zone Windows Total Heat Gain Rate [W](Hourly),0E_HBKIQ5DMQLIJ$2V3J_M:Zone Windows Total Transmitted Solar Radiation Energy [J](Hourly),0E_HBKIQ5DMQLIJ$2V3J_M:Zone Windows Total Heat Gain Energy [J](Hourly),2RSCZLOBZ4FAK$_WE8VCKM:Zone Windows Total Heat Gain Rate [W](Hourly),2RSCZLOBZ4FAK$_WE8VCKM:Zone Windows Total Transmitted Solar Radiation Energy [J](Hourly),2RSCZLOBZ4FAK$_WE8VCKM:Zone Windows Total Heat Gain Energy [J](Hourly),347JFE2YX7IHCEIALMUPEH:Zone Windows Total Heat Gain Rate [W](Hourly),347JFE2YX7IHCEIALMUPEH:Zone Windows Total Transmitted Solar Radiation Energy [J](Hourly),347JFE2YX7IHCEIALMUPEH:Zone Windows Total Heat Gain Energy [J](Hourly),0LT8GR_E9ESEGH5UY_G9E9:Zone Mean Air Temperature [C](Hourly),0LT8GR_E9ESEGH5UY_G9E9:Zone Operative Temperature [C](Hourly),0E_HBKIQ5DMQLIJ$2V3J_M:Zone Mean Air Temperature [C](Hourly),0E_HBKIQ5DMQLIJ$2V3J_M:Zone Operative Temperature [C](Hourly),17JZCMFRF5TOFTUTIDA0D3:Zone Mean Air Temperature [C](Hourly),17JZCMFRF5TOFTUTIDA0D3:Zone Operative Temperature [C](Hourly),2RSCZLOBZ4FAK$_WE8VCKM:Zone Mean Air Temperature [C](Hourly),2RSCZLOBZ4FAK$_WE8VCKM:Zone Operative Temperature [C](Hourly),2DQFGGKBB1FOC1CQZDIDLX:Zone Mean Air Temperature [C](Hourly),2DQFGGKBB1FOC1CQZDIDLX:Zone Operative Temperature [C](Hourly),3$F2P7VYLB7EOX67SA_ZKE:Zone Mean Air Temperature [C](Hourly),3$F2P7VYLB7EOX67SA_ZKE:Zone Operative Temperature [C](Hourly),347JFE2YX7IHCEIALMUPEH:Zone Mean Air Temperature [C](Hourly),347JFE2YX7IHCEIALMUPEH:Zone Operative Temperature [C](Hourly),0LT8GR_E9ESEGH5UY_G9E9:Zone Infiltration Sensible Heat Loss Energy [J](Hourly),0LT8GR_E9ESEGH5UY_G9E9:Zone Infiltration Sensible Heat Gain Energy [J](Hourly),0LT8GR_E9ESEGH5UY_G9E9:Zone Infiltration Mass Flow Rate [kg/s](Hourly),0E_HBKIQ5DMQLIJ$2V3J_M:Zone Infiltration Sensible Heat Loss Energy [J](Hourly),0E_HBKIQ5DMQLIJ$2V3J_M:Zone Infiltration Sensible Heat Gain Energy [J](Hourly),0E_HBKIQ5DMQLIJ$2V3J_M:Zone Infiltration Mass Flow Rate [kg/s](Hourly),17JZCMFRF5TOFTUTIDA0D3:Zone Infiltration Sensible Heat Loss Energy [J](Hourly),17JZCMFRF5TOFTUTIDA0D3:Zone Infiltration Sensible Heat Gain Energy [J](Hourly),17JZCMFRF5TOFTUTIDA0D3:Zone Infiltration Mass Flow Rate [kg/s](Hourly),2RSCZLOBZ4FAK$_WE8VCKM:Zone Infiltration Sensible Heat Loss Energy [J](Hourly),2RSCZLOBZ4FAK$_WE8VCKM:Zone Infiltration Sensible Heat Gain Energy [J](Hourly),2RSCZLOBZ4FAK$_WE8VCKM:Zone Infiltration Mass Flow Rate [kg/s](Hourly),2DQFGGKBB1FOC1CQZDIDLX:Zone Infiltration Sensible Heat Loss Energy [J](Hourly),2DQFGGKBB1FOC1CQZDIDLX:Zone Infiltration Sensible Heat Gain Energy [J](Hourly),2DQFGGKBB1FOC1CQZDIDLX:Zone Infiltration Mass Flow Rate [kg/s](Hourly),3$F2P7VYLB7EOX67SA_ZKE:Zone Infiltration Sensible Heat Loss Energy [J](Hourly),3$F2P7VYLB7EOX67SA_ZKE:Zone Infiltration Sensible Heat Gain Energy [J](Hourly),3$F2P7VYLB7EOX67SA_ZKE:Zone Infiltration Mass Flow Rate [kg/s](Hourly),347JFE2YX7IHCEIALMUPEH:Zone Infiltration Sensible Heat Loss Energy [J](Hourly),347JFE2YX7IHCEIALMUPEH:Zone Infiltration Sensible Heat Gain Energy [J](Hourly),347JFE2YX7IHCEIALMUPEH:Zone Infiltration Mass Flow Rate [kg/s](Hourly),0LT8GR_E9ESEGH5UY_G9E9:Zone Air System Sensible Heating Energy [J](Hourly),0LT8GR_E9ESEGH5UY_G9E9:Zone Air System Sensible Cooling Energy [J](Hourly),0LT8GR_E9ESEGH5UY_G9E9:Zone Air Relative Humidity [%](Hourly),0E_HBKIQ5DMQLIJ$2V3J_M:Zone Air System Sensible Heating Energy [J](Hourly),0E_HBKIQ5DMQLIJ$2V3J_M:Zone Air System Sensible Cooling Energy [J](Hourly),0E_HBKIQ5DMQLIJ$2V3J_M:Zone Air Relative Humidity [%](Hourly),17JZCMFRF5TOFTUTIDA0D3:Zone Air System Sensible Heating Energy [J](Hourly),17JZCMFRF5TOFTUTIDA0D3:Zone Air System Sensible Cooling Energy [J](Hourly),17JZCMFRF5TOFTUTIDA0D3:Zone Air Relative Humidity [%](Hourly),2RSCZLOBZ4FAK$_WE8VCKM:Zone Air System Sensible Heating Energy [J](Hourly),2RSCZLOBZ4FAK$_WE8VCKM:Zone Air System Sensible Cooling Energy [J](Hourly),2RSCZLOBZ4FAK$_WE8VCKM:Zone Air Relative Humidity [%](Hourly),2DQFGGKBB1FOC1CQZDIDLX:Zone Air System Sensible Heating Energy [J](Hourly),2DQFGGKBB1FOC1CQZDIDLX:Zone Air System Sensible Cooling Energy [J](Hourly),2DQFGGKBB1FOC1CQZDIDLX:Zone Air Relative Humidity [%](Hourly),3$F2P7VYLB7EOX67SA_ZKE:Zone Air System Sensible Heating Energy [J](Hourly),3$F2P7VYLB7EOX67SA_ZKE:Zone Air System Sensible Cooling Energy [J](Hourly),3$F2P7VYLB7EOX67SA_ZKE:Zone Air Relative Humidity [%](Hourly),347JFE2YX7IHCEIALMUPEH:Zone Air System Sensible Heating Energy [J](Hourly),347JFE2YX7IHCEIALMUPEH:Zone Air System Sensible Cooling Energy [J](Hourly),347JFE2YX7IHCEIALMUPEH:Zone Air Relative Humidity [%](Hourly),0LT8GR_E9ESEGH5UY_G9E9 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Sensible Heating Rate [W](Hourly),0LT8GR_E9ESEGH5UY_G9E9 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Sensible Cooling Rate [W](Hourly),0E_HBKIQ5DMQLIJ$2V3J_M IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Sensible Heating Rate [W](Hourly),0E_HBKIQ5DMQLIJ$2V3J_M IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Sensible Cooling Rate [W](Hourly),17JZCMFRF5TOFTUTIDA0D3 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Sensible Heating Rate [W](Hourly),17JZCMFRF5TOFTUTIDA0D3 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Sensible Cooling Rate [W](Hourly),2RSCZLOBZ4FAK$_WE8VCKM IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Sensible Heating Rate [W](Hourly),2RSCZLOBZ4FAK$_WE8VCKM IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Sensible Cooling Rate [W](Hourly),2DQFGGKBB1FOC1CQZDIDLX IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Sensible Heating Rate [W](Hourly),2DQFGGKBB1FOC1CQZDIDLX IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Sensible Cooling Rate [W](Hourly),3$F2P7VYLB7EOX67SA_ZKE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Sensible Heating Rate [W](Hourly),3$F2P7VYLB7EOX67SA_ZKE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Sensible Cooling Rate [W](Hourly),347JFE2YX7IHCEIALMUPEH IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Sensible Heating Rate [W](Hourly),347JFE2YX7IHCEIALMUPEH IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Sensible Cooling Rate [W](Hourly),Heating:EnergyTransfer [J](Hourly),Cooling:EnergyTransfer [J](Hourly)
 12/21  07:00:00,-20.0,0.0006522672222756134,99.99992887727173,98568.80080283129,853256.0735999999,499607.8919999999,2494733.85,775983.5999999998,3518277.1199999998,290591.27999999999,977370.2999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,17.42625180281968,24.0,22.275168844973956,20.0,17.563947835937623,20.0,18.183626121411188,20.0,17.252009555662668,15.0,14.801158416682484,20.0,18.408686387659196,708658.0302802993,0.0,0.004891828306540752,375018.5611155069,0.0,0.00235338492406365,444618.4215693715,0.0,0.00306917707456477,354076.1036380568,0.0,0.0024441683187604674,2373784.3025264,0.0,0.0163795085599247,273480.9888117225,0.0,0.002157512320679022,601874.8400116293,0.0,0.004154709681620363,3103125.4723388606,0.0,4.4150907207701028,1595584.3065565755,0.0,3.4591595515571189,641681.0408117385,0.0,4.415090851176231,1610404.4758347986,0.0,4.415090720766354,12852070.546419282,0.0,4.415090785971298,356254.37117697167,0.0,6.05473269105372,2074464.7967526545,0.0,4.415090851176235,861.9792978719058,0.0,443.2178629323821,0.0,178.24473355881629,0.0,447.3345766207774,0.0,3570.0195962275786,0.0,98.9595475491588,0.0,576.2402213201817,0.0,22233585.009890886,0.0
 12/21  08:00:00,-20.0,0.0006522672222756134,99.99992887727173,98568.80080283129,920618.3951999999,499607.8919999999,5077517.130000001,855451.7999999997,3796035.8399999996,290591.27999999999,977370.2999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.000000000000005,17.445274193187975,24.0,22.297772147692024,20.0,17.58381366119116,20.0,18.212126770814448,20.0,17.276301310888738,15.0,14.834915906888853,20.0,18.416504458138026,708658.0302802993,0.0,0.004891828306540752,375018.56111550689,0.0,0.00235338492406365,444618.42156937156,0.0,0.00306917707456477,354076.1036380568,0.0,0.0024441683187604674,2373784.3025264,0.0,0.0163795085599247,273480.9888117225,0.0,0.002157512320679022,601874.8400116293,0.0,0.004154709681620363,2993565.2084572978,0.0,4.415090720769659,1569079.3662390696,0.0,3.4591595515571185,0.0,1555729.9018562088,4.415090720766358,1520819.4611175426,0.0,4.415090785971291,12385961.121332713,0.0,4.415090851176235,338543.566592928,0.0,6.054732737538326,2061302.5941906488,0.0,4.415090785971298,831.5458912381382,0.0,435.8553795108526,0.0,0.0,432.14719496005798,422.4498503104285,0.0,3440.5447559257529,0.0,94.03987960914668,0.0,572.5840539418468,0.0,20869271.3179302,1555729.9018562088
 12/21  09:00:00,-20.0,0.0006522672222756134,99.99992887727173,98568.80080283129,800863.1567999999,499607.8919999999,5077517.130000001,967642.2,3302242.5599999998,290591.27999999999,977370.2999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,17.4564228362594,24.0,22.311076583471178,20.0,17.59642309609681,20.0,18.231678503587419,20.0,17.2959524498143,15.0,14.85528450847653,20.0,18.42131095670354,708658.0302802993,0.0,0.004891828306540752,375018.5611155069,0.0,0.00235338492406365,444618.42156937156,0.0,0.00306917707456477,354076.1036380568,0.0,0.0024441683187604674,2373784.3025264,0.0,0.0163795085599247,273480.9888117225,0.0,0.002157512320679022,601874.8400116293,0.0,0.004154709681620363,3083432.388662052,0.0,4.4150908511791429,1554003.8785671809,0.0,3.459159502015286,0.0,1572007.816005582,4.415090720766358,1409837.604198849,0.0,4.415090720766355,12718760.012925595,0.0,4.415090785971298,328104.7422742625,0.0,6.054732737538325,2053467.1796874849,0.0,4.415090851176235,856.5089968505699,0.0,431.6677440464391,0.0,0.0,436.66883777932847,391.6215567219025,0.0,3532.988892479332,0.0,91.14020618729512,0.0,570.4075499131902,0.0,21147605.806315427,1572007.816005582
 12/21  10:00:00,-20.0,0.0006522672222756134,99.99992887727173,98568.80080283129,800863.1567999999,499607.8919999999,16465243.409999999,1079832.5999999997,3302242.5599999998,290591.27999999999,977370.2999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,17.470311087452584,24.0,22.320923639880424,20.0,17.611273860986075,20.0,18.248219135397638,20.0,17.315758953354746,15.0,14.877728505037945,20.0,18.425047484432488,708658.0302802991,0.0,0.004891828306540752,375018.5611155069,0.0,0.00235338492406365,444618.42156937156,0.0,0.00306917707456477,354076.1036380568,0.0,0.0024441683187604674,2373784.3025264,0.0,0.0163795085599247,273480.9888117225,0.0,0.002157512320679022,601874.8400116294,0.0,0.004154709681620363,3063758.7726769817,0.0,4.415090851178796,1543022.7390353634,0.0,3.459159502015284,0.0,12566902.601622975,4.415090785971295,1302547.9041675884,0.0,4.415090720766354,12614442.974662751,0.0,4.415090785971298,317160.58609922757,0.0,6.054732737538327,2047458.90250255,0.0,4.415090720766361,851.0441035213837,0.0,428.6174275098232,0.0,0.0,3490.8062782286044,361.8188622687745,0.0,3504.0119374063199,0.0,88.10016280534097,0.0,568.7385840284862,0.0,20888391.87914446,12566902.601622975
 12/21  11:00:00,-20.0,0.0006522672222756134,99.99992887727173,98568.80080283129,800863.1567999999,499607.8919999999,20398117.95,1192022.9999999996,3302242.5599999998,290591.27999999999,977370.2999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,17.483468668298437,24.0,22.32902043259346,20.000000000000005,17.625556051303,20.0,18.263426394842847,20.0,17.334972923243549,15.0,14.89923444815832,20.0,18.428283157586838,708658.0302802993,0.0,0.004891828306540752,375018.56111550689,0.0,0.00235338492406365,444618.42156937156,0.0,0.00306917707456477,354076.1036380568,0.0,0.0024441683187604674,2373784.3025264,0.0,0.0163795085599247,273480.9888117225,0.0,0.002157512320679022,601874.8400116294,0.0,0.004154709681620363,3044859.78451659,0.0,4.415090785973557,1534119.2446896258,0.0,3.459159551557118,0.0,16311963.473545857,4.41509072076636,1196963.6486000419,0.0,4.415090720766354,12512883.842615355,0.0,4.415090851176235,306362.99644283278,0.0,6.054732737538327,2042323.0357987784,0.0,4.415090785971298,845.7943845879418,0.0,426.1442346360071,0.0,0.0,4531.10096487385,332.48990238890056,0.0,3475.801067393154,0.0,85.10083234523131,0.0,567.3119543885496,0.0,20637512.552663223,16311963.473545857
 12/21  12:00:00,-20.0,0.0006522672222756134,99.99992887727173,98568.80080283129,920618.3951999999,499607.8919999999,20398117.95,1192022.9999999996,3796035.8399999996,290591.27999999999,977370.2999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.000000000000005,17.494671624645937,24.0,22.336031767715615,20.000000000000005,17.637932407377453,20.0,18.275446260649546,20.0,17.35205643205962,15.0,14.917403474225722,20.0,18.43122732708754,708658.0302802993,0.0,0.004891828306540752,375018.56111550689,0.0,0.00235338492406365,444618.42156937156,0.0,0.00306917707456477,354076.1036380568,0.0,0.0024441683187604674,2373784.3025264,0.0,0.0163795085599247,273480.9888117225,0.0,0.002157512320679022,601874.8400116293,0.0,0.004154709681620363,2922311.320713709,0.0,4.415090720768353,1526500.1423721938,0.0,3.459159601098951,0.0,16327168.896842897,4.4150907207663609,1183679.3410695773,0.0,4.415090851176228,11983360.209242259,0.0,4.415090851176235,297140.9669920382,0.0,6.0547327840229319,2037695.128715603,0.0,4.415090851176235,811.753144642697,0.0,424.02781732560939,0.0,0.0,4535.3246935674719,328.7998169637715,0.0,3328.7111692339606,0.0,82.53915749778838,0.0,566.026424643223,0.0,19950687.10910538,16327168.896842897
 12/21  13:00:00,-20.0,0.0006522672222756134,99.99992887727173,98568.80080283129,946814.8535999999,499607.8919999999,12532368.870000003,967642.2,3904053.119999999,290591.27999999999,977370.2999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.000000000000005,17.499797695339866,24.0,22.34223905057209,20.0,17.64439728811728,20.0,18.280423044585804,20.0,17.363331141440658,15.0,14.926331976771234,20.0,18.433957821759276,708658.0302802993,0.0,0.004891828306540752,375018.5611155069,0.0,0.00235338492406365,444618.42156937156,0.0,0.00306917707456477,354076.1036380568,0.0,0.0024441683187604674,2373784.3025264,0.0,0.0163795085599247,273480.9888117225,0.0,0.002157512320679022,601874.8400116293,0.0,0.004154709681620363,2901897.8211840859,0.0,4.415090720768114,1519818.3203956104,0.0,3.459159502015286,0.0,8880534.003704753,4.415090720766359,1355587.3655292048,0.0,4.415090851176228,11869883.654098966,0.0,4.415090785971298,293070.45219807248,0.0,6.054732737538326,2033430.8750494559,0.0,4.415090916381171,806.0827281066904,0.0,422.17175566544736,0.0,0.0,2466.815001029098,376.5520459803347,0.0,3297.189903916379,0.0,81.40845894390901,0.0,564.8419097359599,0.0,19973688.488455394,8880534.003704753
 12/21  14:00:00,-20.0,0.0006522672222756134,99.99992887727173,98568.80080283129,827059.6151999999,499607.8919999999,8599494.33,1079832.5999999997,3410259.84,290591.27999999999,977370.2999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.000000000000005,17.502242551579849,24.0,22.347831262140553,19.999999999999998,17.647788590146438,20.0,18.288332790011613,20.0,17.36973828173566,15.0,14.930165517124554,20.0,18.43651332911054,708658.0302802993,0.0,0.004891828306540752,375018.5611155069,0.0,0.00235338492406365,444618.4215693714,0.0,0.00306917707456477,354076.1036380568,0.0,0.0024441683187604674,2373784.3025264,0.0,0.0163795085599247,273480.9888117225,0.0,0.002157512320679022,601874.8400116294,0.0,0.004154709681620363,3005542.30943294,0.0,4.4150907207679019,1513853.1043668204,0.0,3.459159502015286,0.0,5157172.330430537,4.415090981586107,1258660.3935899987,0.0,4.415090720766354,12277164.684610663,0.0,4.415090785971298,291928.66692712399,0.0,6.0547326910537209,2029460.4548863539,0.0,4.415090785971297,834.8728637313723,0.0,420.51475121300566,0.0,0.0,1432.5478695640384,349.62788710833299,0.0,3410.3235235029626,0.0,81.09129636864555,0.0,563.7390152462094,0.0,20376609.6138139,5157172.330430537
 12/21  15:00:00,-20.0,0.0006522672222756134,99.99992887727173,98568.80080283129,800863.1567999999,499607.8919999999,4666619.790000001,1192022.9999999996,3302242.5599999998,290591.27999999999,977370.2999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,17.502710823765236,24.000000000000005,22.352904549204117,20.0,17.64889571129102,20.0,18.298160635889166,20.0,17.372361264344769,15.0,14.930609764323402,19.999999999999998,18.438903387639664,708658.0302802993,0.0,0.004891828306540752,375018.5611155069,0.0,0.00235338492406365,444618.42156937156,0.0,0.00306917707456477,354076.1036380568,0.0,0.0024441683187604674,2373784.3025264,0.0,0.0163795085599247,273480.9888117225,0.0,0.002157512320679022,601874.8400116293,0.0,0.004154709681620363,3018463.9849653386,0.0,4.415090720767717,1508480.5515405748,0.0,3.4591594524734519,0.0,1430973.9996611977,4.415090785971295,1159416.5047538416,0.0,4.415090720766354,12318691.386855875,0.0,4.415090785971298,292550.95447051836,0.0,6.054732737538325,2025760.4990004614,0.0,4.415090916381172,838.4622180459273,0.0,419.02237542793747,0.0,0.0,397.49277768366599,322.0601402094004,0.0,3421.8587185710759,0.0,81.26415401958843,0.0,562.7112497223504,0.0,20323363.88158661,1430973.9996611977
 12/21  16:00:00,-20.0,0.0006522672222756134,99.99992887727173,98568.80080283129,800863.1567999999,499607.8919999999,4666619.790000001,1192022.9999999996,3302242.5599999998,290591.27999999999,977370.2999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,17.50485479003045,24.0,22.35749430504282,20.0,17.651218520368134,20.0,18.30624439592428,20.0,17.374409556104899,15.0,14.932934329406966,20.0,18.441116283418265,708658.0302802993,0.0,0.004891828306540752,375018.56111550689,0.0,0.00235338492406365,444618.42156937156,0.0,0.00306917707456477,354076.1036380568,0.0,0.0024441683187604674,2373784.3025264,0.0,0.0163795085599247,273480.9888117225,0.0,0.002157512320679022,601874.8400116294,0.0,0.004154709681620363,3016142.431887591,0.0,4.4150907207675529,1503652.9381222896,0.0,3.459159502015284,0.0,1433362.8516005176,4.415090785971295,1150721.189852794,0.0,4.415090720766354,12309909.094722264,0.0,4.415090785971298,291895.7320535476,0.0,6.054732737538323,2022345.8823857019,0.0,4.4150907207663609,837.8173421909974,0.0,417.68137170063599,0.0,0.0,398.15634766681048,319.64477495910946,0.0,3419.4191929784067,0.0,81.08214779265211,0.0,561.7627451071394,0.0,20294667.269024187,1433362.8516005176
